ID,scaffold,start,end,df_Initial.Treatment,df_Residuals,sumsq_Initial.Treatment,sumsq_Residuals,meansq_Initial.Treatment,meansq_Residuals,statistic_Initial.Treatment,statistic_Residuals,p.value_Initial.Treatment,p.value_Residuals
Scaffold_12:24939835-24939886,Scaffold_12,24939835,24939886,2,9,0.263394781435381,2.20264203894383,0.131697390717691,0.244738004327092,0.538115815235943,NA,0.601519417967411,NA
Scaffold_10:45126029-45126314,Scaffold_10,45126029,45126314,2,9,0.0544632039477583,0.456712934622728,0.0272316019738791,0.0507458816247475,0.536626837528406,NA,0.602320054248315,NA
Scaffold_14:3289504-3289562,Scaffold_14,3289504,3289562,2,7,0.388264625032133,2.49235989428855,0.194132312516067,0.356051413469793,0.545236741582369,NA,0.602468513072329,NA
Scaffold_14:24273724-24273764,Scaffold_14,24273724,24273764,2,9,0.0904360137135444,0.760274768035976,0.0452180068567722,0.0844749742262196,0.535282872483402,NA,0.603043834601403,NA
Scaffold_02:39036186-39036260,Scaffold_02,39036186,39036260,2,9,0.170194483503522,1.43757966781473,0.0850972417517609,0.159731074201636,0.53275320520501,NA,0.604409049978213,NA
Scaffold_08:60436824-60437220,Scaffold_08,60436824,60437220,2,9,0.0940405095692913,0.797397105288484,0.0470202547846457,0.0885996783653871,0.53070457649669,NA,0.605517426720478,NA
Scaffold_04:60065310-60065372,Scaffold_04,60065310,60065372,2,8,0.0958372310798379,0.722428674067056,0.047918615539919,0.090303584258382,0.530639131696161,NA,0.607578053805363,NA
Scaffold_10:21034036-21034502,Scaffold_10,21034036,21034502,2,9,0.0140898935954232,0.121449751696735,0.0070449467977116,0.0134944168551928,0.522063818934171,NA,0.610219791439136,NA
Scaffold_04:35957734-35957849,Scaffold_04,35957734,35957849,2,9,0.128759093454561,1.12448963476105,0.0643795467272806,0.124943292751228,0.515270130229922,NA,0.613948338037975,NA
Scaffold_02:9742954-9743176,Scaffold_02,9742954,9743176,2,9,0.0404258536630818,0.353998870796057,0.0202129268315409,0.0393332078662286,0.51388960951989,NA,0.614709403055094,NA
Scaffold_14:24296165-24296224,Scaffold_14,24296165,24296224,2,9,0.0493077000426001,0.432798369423986,0.0246538500213,0.0480887077137762,0.512674413461881,NA,0.615380280930903,NA
Scaffold_05:29826239-29826296,Scaffold_05,29826239,29826296,2,7,0.168499743172352,1.14137333629929,0.0842498715861758,0.163053333757042,0.516701312661982,NA,0.617582201789743,NA
Scaffold_17:28120083-28120238,Scaffold_17,28120083,28120238,2,9,0.0105543733769617,0.0941346322519427,0.00527718668848085,0.0104594035835492,0.50453992393801,NA,0.619894238756499,NA
Scaffold_06:11190859-11190924,Scaffold_06,11190859,11190924,2,6,0.0297553072023092,0.172452775360112,0.0148776536011546,0.0287421292266854,0.517625311744182,NA,0.620318925147849,NA
Scaffold_12:9362790-9362895,Scaffold_12,9362790,9362895,2,9,0.0155630528564265,0.139637655569054,0.00778152642821326,0.0155152950632282,0.50153905526784,NA,0.621569680872883,NA
Scaffold_08:60437286-60438227,Scaffold_08,60437286,60438227,2,9,0.126318939844074,1.14667427386556,0.0631594699220369,0.127408252651729,0.495725108911773,NA,0.624831495484997,NA
Scaffold_11:712040-712706,Scaffold_11,712040,712706,2,9,0.047246042670278,0.429345730289335,0.023623021335139,0.0477050811432595,0.495188788468854,NA,0.625133441617689,NA
Scaffold_07:42237012-42237084,Scaffold_07,42237012,42237084,2,9,0.0545770290120337,0.497561948239562,0.0272885145060168,0.0552846609155069,0.493600106324657,NA,0.626028910071037,NA
Scaffold_01:65915682-65916172,Scaffold_01,65915682,65916172,2,9,0.108737117312439,0.996876839833423,0.0543685586562196,0.110764093314825,0.490850031171093,NA,0.62758271223545,NA
Scaffold_17:31639199-31639327,Scaffold_17,31639199,31639327,2,9,0.0491482854476523,0.450992920425478,0.0245741427238261,0.0501103244917198,0.490400790118347,NA,0.627836982697811,NA
Scaffold_03:10904139-10904238,Scaffold_03,10904139,10904238,2,7,0.299133111109657,2.10505723138788,0.149566555554828,0.300722461626839,0.497357446283552,NA,0.628105661687451,NA
Scaffold_01:7298197-7298280,Scaffold_01,7298197,7298280,2,9,0.00624102501637683,0.0575589644009394,0.00312051250818842,0.00639544048899327,0.487927690603784,NA,0.629239013877557,NA
Scaffold_15:7011606-7011633,Scaffold_15,7011606,7011633,2,9,0.113922691860746,1.05737710205881,0.056961345930373,0.117486344673201,0.484833757393818,NA,0.630998395763798,NA
Scaffold_17:4822781-4823177,Scaffold_17,4822781,4823177,2,9,0.0261555531437539,0.24292091006062,0.0130777765718769,0.0269912122289577,0.484519793366166,NA,0.631177268935302,NA
Scaffold_05:26825951-26826049,Scaffold_05,26825951,26826049,2,9,0.052513070617327,0.488485947890862,0.0262565353086635,0.0542762164323181,0.483757657304745,NA,0.63161173482259,NA
Scaffold_05:50162196-50162322,Scaffold_05,50162196,50162322,2,9,0.0214467930510725,0.200944152127854,0.0107233965255363,0.022327128014206,0.480285530620568,NA,0.63359569920749,NA
Scaffold_18:9065064-9065693,Scaffold_18,9065064,9065693,2,9,0.107684914456907,1.01468735282558,0.0538424572284537,0.112743039202843,0.477567906712029,NA,0.63515385843079,NA
Scaffold_05:8064309-8064497,Scaffold_05,8064309,8064497,2,9,0.106544410763562,1.02081030862458,0.0532722053817809,0.113423367624953,0.469675751102112,NA,0.639705477537506,NA
Scaffold_02:9744823-9745082,Scaffold_02,9744823,9745082,2,9,0.0133645055133586,0.128276393502648,0.00668225275667932,0.0142529326114054,0.468833533341209,NA,0.64019355792128,NA
Scaffold_07:41688143-41688232,Scaffold_07,41688143,41688232,2,9,0.134561859107179,1.29521589881678,0.0672809295535893,0.143912877646309,0.467511529572383,NA,0.640960601226119,NA
Scaffold_12:19719718-19719860,Scaffold_12,19719718,19719860,2,9,0.00655463088251989,0.0631069287993261,0.00327731544125995,0.0070118809777029,0.467394619458244,NA,0.641028487998036,NA
Scaffold_12:19373100-19373225,Scaffold_12,19373100,19373225,2,9,0.0519191370386347,0.504427605917756,0.0259595685193174,0.0560475117686396,0.463170758168119,NA,0.64348708334699,NA
Scaffold_17:15937489-15937612,Scaffold_17,15937489,15937612,2,8,0.0967108512662977,0.831420611166798,0.0483554256331488,0.10392757639585,0.465280027785579,NA,0.643939649178064,NA
Scaffold_10:11399207-11399335,Scaffold_10,11399207,11399335,2,9,0.101927392716034,0.992495809725051,0.0509636963580172,0.110277312191672,0.462141263195075,NA,0.644088070423504,NA
Scaffold_08:2902997-2903191,Scaffold_08,2902997,2903191,2,9,0.124047577719586,1.21212889981516,0.0620237888597931,0.134680988868351,0.460523711482551,NA,0.645033733079452,NA
Scaffold_06:10338096-10338192,Scaffold_06,10338096,10338192,2,9,0.249279714110333,2.45514665557384,0.124639857055166,0.272794072841537,0.456900898750714,NA,0.647157887276113,NA
Scaffold_14:7739841-7740046,Scaffold_14,7739841,7740046,2,8,0.049248271093662,0.432536809828704,0.024624135546831,0.054067101228588,0.455436577646796,NA,0.649649190367087,NA
Scaffold_04:58514611-58515014,Scaffold_04,58514611,58515014,2,9,0.0975318795260212,0.979582306813697,0.0487659397630106,0.108842478534855,0.448041430326249,NA,0.652388563099827,NA
Scaffold_14:44389104-44389182,Scaffold_14,44389104,44389182,2,7,0.197980325361132,1.53933734071735,0.0989901626805661,0.219905334388193,0.450148983224851,NA,0.654773343019378,NA
Scaffold_01:8257323-8257567,Scaffold_01,8257323,8257567,2,9,0.0787305894704905,0.807331896838791,0.0393652947352453,0.089703544093199,0.43883767506829,NA,0.657877337432656,NA
Scaffold_07:30575585-30575619,Scaffold_07,30575585,30575619,2,9,0.0762699471567578,0.782869088138605,0.0381349735783789,0.0869854542376228,0.438406327961495,NA,0.658135958495639,NA
Scaffold_04:10983618-10983791,Scaffold_04,10983618,10983791,2,8,0.0803073241472587,0.730588186823268,0.0401536620736293,0.0913235233529084,0.439685861861248,NA,0.658917432820203,NA
Scaffold_04:42718550-42719082,Scaffold_04,42718550,42719082,2,9,0.102647469010672,1.05876942504519,0.0513237345053361,0.117641047227244,0.436274036274053,NA,0.659416235011544,NA
Scaffold_13:35028333-35029288,Scaffold_13,35028333,35029288,2,9,0.0725282741508978,0.758297064457783,0.0362641370754489,0.0842552293841981,0.43040814606399,NA,0.66295398697481,NA
Scaffold_01:64087772-64087792,Scaffold_01,64087772,64087792,2,8,0.121951335268767,1.13256627491087,0.0609756676343834,0.141570784363859,0.430707987586382,NA,0.664274303510244,NA
Scaffold_06:31596022-31596104,Scaffold_06,31596022,31596104,2,9,0.0661073015465622,0.703807500643035,0.0330536507732811,0.0782008334047817,0.422676451569121,NA,0.667652526846885,NA
Scaffold_07:33752075-33752140,Scaffold_07,33752075,33752140,2,9,0.0176917059834656,0.188360294245282,0.00884585299173279,0.0209289215828091,0.422661672113997,NA,0.667661547203915,NA
Scaffold_14:6530535-6531075,Scaffold_14,6530535,6531075,2,9,0.0239212807293733,0.256440293377092,0.0119606403646866,0.028493365930788,0.419769303273601,NA,0.669429719663204,NA
Scaffold_10:11031419-11031473,Scaffold_10,11031419,11031473,2,8,0.0628200299913321,0.595847925228513,0.031410014995666,0.0744809906535641,0.421718544826619,NA,0.669692731296462,NA
Scaffold_09:6120262-6120309,Scaffold_09,6120262,6120309,2,9,0.0187106645014405,0.20130548310536,0.00935533225072023,0.0223672759005955,0.418259795797089,NA,0.67035478959692,NA
Scaffold_05:27943742-27943792,Scaffold_05,27943742,27943792,2,6,0.404109277619489,2.85284432067694,0.202054638809744,0.475474053446157,0.424954079713258,NA,0.672046780717075,NA
Scaffold_11:12529820-12529865,Scaffold_11,12529820,12529865,2,8,0.0517411917729511,0.49675514661129,0.0258705958864755,0.0620943933264113,0.416633362540185,NA,0.672782320453067,NA
Scaffold_07:12473005-12473354,Scaffold_07,12473005,12473354,2,9,0.0333524075017816,0.366280202498824,0.0166762037508908,0.0406978002776472,0.4097568821195,NA,0.675594908511188,NA
Scaffold_14:20320265-20320292,Scaffold_14,20320265,20320292,2,9,0.0308683187992883,0.345467358776754,0.0154341593996441,0.038385262086306,0.40208555473561,NA,0.680365561094332,NA
Scaffold_17:29243662-29243699,Scaffold_17,29243662,29243699,2,8,0.0747318021075227,0.740478887641715,0.0373659010537613,0.0925598609552144,0.403694438044165,NA,0.680724307202783,NA
Scaffold_17:3639215-3639305,Scaffold_17,3639215,3639305,2,9,0.0796740982081358,0.898076946920352,0.0398370491040679,0.0997863274355947,0.399223522178226,NA,0.682155944843767,NA
Scaffold_02:50890694-50890755,Scaffold_02,50890694,50890755,2,9,0.0501112116651247,0.565630219917593,0.0250556058325623,0.0628478022130659,0.398671153966834,NA,0.68250214899476,NA
Scaffold_06:54116137-54116783,Scaffold_06,54116137,54116783,2,9,0.0566294855883112,0.649978428946155,0.0283147427941556,0.0722198254384617,0.392063295947489,NA,0.686660409468117,NA
Scaffold_18:18663275-18663585,Scaffold_18,18663275,18663585,2,9,0.0926286910597059,1.06410258383375,0.046314345529853,0.118233620425973,0.391718915169741,NA,0.686877972667146,NA
Scaffold_01:40839169-40839332,Scaffold_01,40839169,40839332,2,9,0.0901646883812428,1.03961197574096,0.0450823441906214,0.115512441748995,0.390281284924994,NA,0.687787108735837,NA
Scaffold_03:51729063-51729661,Scaffold_03,51729063,51729661,2,9,0.185694582764332,2.16188762139853,0.092847291382166,0.240209735710947,0.386525929548053,NA,0.690168887624837,NA
Scaffold_09:35895068-35895181,Scaffold_09,35895068,35895181,2,8,0.104967504090162,1.08134125544303,0.0524837520450808,0.135167656930378,0.388286319649042,NA,0.690335395487994,NA
Scaffold_10:22569828-22570029,Scaffold_10,22569828,22570029,2,9,0.106511982424824,1.24136065181548,0.0532559912124121,0.137928961312831,0.386111739735532,NA,0.690432198220147,NA
Scaffold_04:19983772-19984717,Scaffold_04,19983772,19984717,2,9,0.0481141893033081,0.565335758443433,0.0240570946516541,0.0628150842714925,0.382982764898907,NA,0.692425336489288,NA
Scaffold_14:35958668-35958988,Scaffold_14,35958668,35958988,2,9,0.0133266570358026,0.156859606940976,0.00666332851790128,0.017428845215664,0.382316122235837,NA,0.69285089222267,NA
Scaffold_16:8526651-8526718,Scaffold_16,8526651,8526718,2,9,0.0127787672826888,0.151243212334779,0.00638938364134441,0.016804801370531,0.380211791884008,NA,0.694196304088883,NA
Scaffold_01:55359668-55359724,Scaffold_01,55359668,55359724,2,8,0.0962496265689728,1.01477369316677,0.0481248132844864,0.126846711645846,0.379393463654383,NA,0.695959715572929,NA
Scaffold_08:58917456-58917576,Scaffold_08,58917456,58917576,2,9,0.0234021422877645,0.28155912308698,0.0117010711438823,0.0312843470096645,0.374023186108616,NA,0.698171559045375,NA
Scaffold_10:13491418-13492000,Scaffold_10,13491418,13492000,2,9,0.0201780924865176,0.244340650638418,0.0100890462432588,0.0271489611820464,0.371618132112204,NA,0.699723951281076,NA
Scaffold_06:34306515-34307310,Scaffold_06,34306515,34307310,2,9,0.00695179223955211,0.0843312498384373,0.00347589611977606,0.00937013887093748,0.370954600316216,NA,0.700152984027056,NA
Scaffold_03:56327210-56327620,Scaffold_03,56327210,56327620,2,9,0.0138618261957989,0.169775252151003,0.00693091309789947,0.018863916905667,0.367416434908983,NA,0.702446160779968,NA
Scaffold_07:22130740-22130778,Scaffold_07,22130740,22130778,2,9,0.0223173831043561,0.27658443911001,0.0111586915521781,0.0307316043455567,0.363101497295941,NA,0.705255221107906,NA
Scaffold_11:22213847-22214337,Scaffold_11,22213847,22214337,2,9,0.0609776106711956,0.760653136917189,0.0304888053355978,0.084517015213021,0.360741624142219,NA,0.706797326033397,NA
Scaffold_03:45608245-45609004,Scaffold_03,45608245,45609004,2,9,0.0325857055499835,0.406838043018028,0.0162928527749918,0.0452042270020031,0.360427638200069,NA,0.707002816761624,NA
Scaffold_16:23135976-23136217,Scaffold_16,23135976,23136217,2,8,0.0957459635523184,1.07408329654493,0.0478729817761592,0.134260412068116,0.356568112958502,NA,0.710660098303457,NA
Scaffold_02:11297433-11297641,Scaffold_02,11297433,11297641,2,9,0.000346506355067336,0.00441980687458707,0.000173253177533668,0.000491089652731897,0.352793378092723,NA,0.712021668465819,NA
Scaffold_04:57954650-57954676,Scaffold_04,57954650,57954676,2,9,0.00378280871489211,0.0483118062274135,0.00189140435744605,0.00536797846971261,0.352349467889597,NA,0.712314837643421,NA
Scaffold_05:41492377-41492422,Scaffold_05,41492377,41492422,2,8,0.288036754002106,3.27855986863775,0.144018377001053,0.409819983579719,0.351418629572606,NA,0.714030064617527,NA
Scaffold_04:60887695-60887919,Scaffold_04,60887695,60887919,2,9,0.0369270242181271,0.475168986160703,0.0184635121090636,0.0527965540178559,0.349710553132297,NA,0.714060690313701,NA
Scaffold_01:34978397-34978747,Scaffold_01,34978397,34978747,2,9,0.0304383861551608,0.393451824704867,0.0152191930775804,0.0437168694116519,0.348130899636743,NA,0.715108259620092,NA
Scaffold_04:60064253-60064347,Scaffold_04,60064253,60064347,2,9,0.0390024629748013,0.504819337676613,0.0195012314874006,0.0560910375196237,0.347671078121492,NA,0.715413549594112,NA
Scaffold_07:33751580-33751642,Scaffold_07,33751580,33751642,2,9,0.0563939257685992,0.730241010605536,0.0281969628842996,0.0811378900672818,0.347519055042199,NA,0.715514517537449,NA
Scaffold_10:13490725-13490825,Scaffold_10,13490725,13490825,2,9,0.0591616862906387,0.766663155564677,0.0295808431453194,0.0851847950627419,0.34725496637671,NA,0.715689956588056,NA
Scaffold_02:56398962-56399096,Scaffold_02,56398962,56399096,2,9,0.00361742451144003,0.0469309011783567,0.00180871225572001,0.00521454457537297,0.346859103336104,NA,0.715953034309015,NA
Scaffold_13:36745282-36745474,Scaffold_13,36745282,36745474,2,9,0.0118025833930647,0.153727968536948,0.00590129169653236,0.0170808853929942,0.345490971969919,NA,0.716863160574115,NA
Scaffold_12:22187699-22187801,Scaffold_12,22187699,22187801,2,9,0.0458701541233433,0.603819683353013,0.0229350770616716,0.0670910759281126,0.341849892022097,NA,0.719292225846747,NA
Scaffold_09:8397228-8397307,Scaffold_09,8397228,8397307,2,8,0.0730899378061875,0.855035419911343,0.0365449689030938,0.106879427488918,0.341927064559576,NA,0.720294120176894,NA
Scaffold_17:31630721-31630882,Scaffold_17,31630721,31630882,2,9,0.0504701301725589,0.67178874059798,0.0252350650862795,0.0746431933997756,0.338075904002726,NA,0.721820583790389,NA
Scaffold_14:24272513-24272886,Scaffold_14,24272513,24272886,2,9,0.0886730008831154,1.18611698740994,0.0443365004415577,0.131790776378882,0.336415807386215,NA,0.722936193742215,NA
Scaffold_11:22811548-22811797,Scaffold_11,22811548,22811797,2,9,0.00389187266885567,0.0529366251230865,0.00194593633442783,0.0058818472358985,0.330837618928839,NA,0.726700290473741,NA
Scaffold_15:970722-970920,Scaffold_15,970722,970920,2,7,0.0765265545703921,0.802032253530595,0.038263277285196,0.114576036218656,0.333955323887925,NA,0.726898023140527,NA
Scaffold_06:57194540-57194595,Scaffold_06,57194540,57194595,2,8,0.0196649638519907,0.237271568163283,0.00983248192599536,0.0296589460204104,0.331518251499192,NA,0.727242699945595,NA
Scaffold_02:50890773-50890836,Scaffold_02,50890773,50890836,2,9,0.0554871366554066,0.762224471764166,0.0277435683277033,0.0846916079737963,0.327583440572851,NA,0.728907236477919,NA
Scaffold_09:16132613-16132709,Scaffold_09,16132613,16132709,2,9,0.00646590828314936,0.0893268483918353,0.00323295414157468,0.00992520537687059,0.325731712223171,NA,0.730166714246093,NA
Scaffold_01:86201131-86201644,Scaffold_01,86201131,86201644,2,9,0.18321003929495,2.59654050410467,0.0916050196474752,0.288504500456075,0.317516778776982,NA,0.735786390026538,NA
Scaffold_12:22861955-22862339,Scaffold_12,22861955,22862339,2,9,0.0544885512315256,0.77499879476673,0.0272442756157628,0.0861109771963033,0.316385628206904,NA,0.736564322538812,NA
Scaffold_15:7012255-7012446,Scaffold_15,7012255,7012446,2,9,0.0713394959569662,1.02843075732142,0.0356697479784831,0.114270084146824,0.312152986013833,NA,0.739484194370702,NA
Scaffold_02:10866574-10866747,Scaffold_02,10866574,10866747,2,9,0.0353646024835048,0.510058652442873,0.0176823012417524,0.0566731836047637,0.312004728110353,NA,0.739586725711054,NA
Scaffold_03:32161827-32161883,Scaffold_03,32161827,32161883,2,9,0.0287836183121214,0.418500222709143,0.0143918091560607,0.0465000247454603,0.309501107469103,NA,0.741320792173131,NA
Scaffold_01:70757481-70757526,Scaffold_01,70757481,70757526,2,8,0.0825346266892563,1.08040780614442,0.0412673133446282,0.135050975768053,0.305568420442248,NA,0.74493432321287,NA
Scaffold_17:19662637-19662711,Scaffold_17,19662637,19662711,2,8,0.0540019399052359,0.713738907065856,0.0270009699526179,0.089217363383232,0.302642545449764,NA,0.746962666425736,NA
Scaffold_01:25486315-25486362,Scaffold_01,25486315,25486362,2,7,0.0933313305151305,1.07546435570098,0.0466656652575653,0.15363776510014,0.303738245783182,NA,0.747310309503415,NA
Scaffold_14:6935364-6935584,Scaffold_14,6935364,6935584,2,9,0.058286242644352,0.878804019559775,0.029143121322176,0.0976448910621973,0.298460277902431,NA,0.749027467367117,NA
Scaffold_07:10858931-10859007,Scaffold_07,10858931,10859007,2,9,0.00598915932562192,0.090571452829982,0.00299457966281096,0.0100634947588869,0.297568561872256,NA,0.749654163339089,NA
Scaffold_03:51962363-51962478,Scaffold_03,51962363,51962478,2,9,0.00726962426385939,0.110437055875484,0.00363481213192969,0.0122707839861649,0.296216780934932,NA,0.750605414472377,NA
Scaffold_08:19880122-19880375,Scaffold_08,19880122,19880375,2,8,0.0556286093901474,0.74986896135357,0.0278143046950737,0.0937336201691962,0.29673776223373,NA,0.751077186034456,NA
Scaffold_01:2584011-2584031,Scaffold_01,2584011,2584031,2,8,0.156645390435614,2.11806906379854,0.0783226952178071,0.264758632974818,0.295826785090164,NA,0.751714485308569,NA
Scaffold_04:7835643-7835891,Scaffold_04,7835643,7835891,2,9,0.0182313089165131,0.278937962356937,0.00911565445825653,0.0309931069285485,0.294118769030538,NA,0.752084713456863,NA
Scaffold_14:24417128-24417161,Scaffold_14,24417128,24417161,2,9,0.0939518021166442,1.45407420038732,0.0469759010583221,0.161563800043035,0.290757589545488,NA,0.754462101049011,NA
Scaffold_05:50691374-50691418,Scaffold_05,50691374,50691418,2,8,0.0372792622033315,0.513739852482322,0.0186396311016658,0.0642174815602903,0.290257896273401,NA,0.755625086771944,NA
Scaffold_17:8976100-8976131,Scaffold_17,8976100,8976131,2,9,0.0395230593564843,0.617007667964354,0.0197615296782422,0.0685564075515948,0.28825211798576,NA,0.756240217019465,NA
Scaffold_17:19661915-19662110,Scaffold_17,19661915,19662110,2,9,0.0291641451933965,0.455581010682645,0.0145820725966983,0.0506201122980717,0.288068752412739,NA,0.756370551345696,NA
Scaffold_09:36012228-36012374,Scaffold_09,36012228,36012374,2,9,0.113540561976533,1.77554617984511,0.0567702809882663,0.197282908871679,0.28776076606409,NA,0.756589526600769,NA
Scaffold_04:10742649-10742889,Scaffold_04,10742649,10742889,2,9,0.0301014579178544,0.474702146796839,0.0150507289589272,0.0527446829774266,0.285350638383181,NA,0.758305781917249,NA
Scaffold_02:19066202-19066404,Scaffold_02,19066202,19066404,2,9,0.00656448639313156,0.103859462962971,0.00328224319656578,0.011539940329219,0.284424624645169,NA,0.75896646272627,NA
Scaffold_15:39378580-39378717,Scaffold_15,39378580,39378717,2,9,0.00395053490008734,0.0626719770509343,0.00197526745004367,0.00696355300565936,0.283657990172308,NA,0.759513963984543,NA
Scaffold_06:50866079-50866331,Scaffold_06,50866079,50866331,2,9,0.105791593291021,1.67945875108716,0.0528957966455106,0.186606527898573,0.283461662575176,NA,0.759654251338436,NA
Scaffold_07:39279027-39279300,Scaffold_07,39279027,39279300,2,7,0.0933233534122495,1.15026267439457,0.0466616767061248,0.164323239199225,0.2839627366982,NA,0.761069252967463,NA
Scaffold_13:33459083-33459339,Scaffold_13,33459083,33459339,2,9,0.0798619030088853,1.27824259282283,0.0399309515044427,0.142026954758092,0.281150515213503,NA,0.761308082163863,NA
Scaffold_12:22650653-22650883,Scaffold_12,22650653,22650883,2,9,0.0199751140597874,0.319882370934406,0.00998755702989371,0.0355424856593785,0.281003335715164,NA,0.761413551113812,NA
Scaffold_14:7728029-7728467,Scaffold_14,7728029,7728467,2,9,0.00488578052991213,0.0793991775249349,0.00244289026495606,0.00882213083610387,0.276904787555261,NA,0.76435776012217,NA
Scaffold_04:57954486-57954636,Scaffold_04,57954486,57954636,2,9,0.00344255416116969,0.0560306333389838,0.00172127708058484,0.00622562592655375,0.276482573943801,NA,0.764661848909081,NA
Scaffold_02:50890242-50890416,Scaffold_02,50890242,50890416,2,9,0.0658254635103413,1.07558285804702,0.0329127317551706,0.119509206449668,0.275399132275486,NA,0.765442847454262,NA
Scaffold_08:7629914-7630411,Scaffold_08,7629914,7630411,2,9,0.108038506843239,1.76992408014175,0.0540192534216196,0.196658231126861,0.274685951928311,NA,0.765957475391437,NA
Scaffold_18:12383865-12384395,Scaffold_18,12383865,12384395,2,9,0.125020600140157,2.09641968974326,0.0625103000700787,0.232935521082585,0.268358813544442,NA,0.770541679929928,NA
Scaffold_01:7964909-7964968,Scaffold_01,7964909,7964968,2,9,0.026174156252091,0.444397880569554,0.0130870781260455,0.049377542285506,0.265041100068826,NA,0.772958865699966,NA
Scaffold_18:10964029-10964069,Scaffold_18,10964029,10964069,2,7,0.175899104303302,2.31050045718635,0.087949552151651,0.330071493883765,0.26645606718956,NA,0.773522558897689,NA
Scaffold_08:7629884-7629906,Scaffold_08,7629884,7629906,2,8,0.145035244965357,2.18744824885073,0.0725176224826785,0.273431031106341,0.265213579414384,NA,0.773529413471158,NA
Scaffold_02:50655325-50655479,Scaffold_02,50655325,50655479,2,8,0.0796333212246255,1.24751537888096,0.0398166606123128,0.15593942236012,0.255334154825596,NA,0.780737947214479,NA
Scaffold_11:24162834-24163139,Scaffold_11,24162834,24163139,2,9,0.0213118984389381,0.377082565961699,0.0106559492194691,0.0418980628846332,0.254330355291373,NA,0.780825903609842,NA
Scaffold_02:53404005-53404066,Scaffold_02,53404005,53404066,2,8,0.156875725118327,2.46506174663452,0.0784378625591637,0.308132718329315,0.254558694657455,NA,0.78130730988395,NA
Scaffold_11:34817885-34818066,Scaffold_11,34817885,34818066,2,9,0.0147576348684449,0.267509740096797,0.00737881743422244,0.0297233044551996,0.24825023897811,NA,0.785335297369886,NA
Scaffold_07:11607753-11608103,Scaffold_07,11607753,11608103,2,8,0.151896430970348,2.45509906155599,0.0759482154851738,0.306887382694499,0.247479107216275,NA,0.786529398445644,NA
Scaffold_17:15135126-15135294,Scaffold_17,15135126,15135294,2,9,0.0116186490844714,0.214749196937278,0.0058093245422357,0.0238610218819198,0.243465035612645,NA,0.788906701508611,NA
Scaffold_05:13866386-13866544,Scaffold_05,13866386,13866544,2,8,0.0495789672067889,0.813317559325303,0.0247894836033944,0.101664694915663,0.243835715279122,NA,0.789233864362545,NA
Scaffold_14:10585717-10585733,Scaffold_14,10585717,10585733,2,9,4.86777645350946e-05,0.000929405240974801,2.43388822675473e-05,0.0001032672489972,0.235688299087034,NA,0.7947532615279,NA
Scaffold_17:15937431-15937468,Scaffold_17,15937431,15937468,2,8,0.0337117760100107,0.571317345577907,0.0168558880050054,0.0714146681972384,0.236028373869238,NA,0.795068456313098,NA
Scaffold_03:52587410-52587490,Scaffold_03,52587410,52587490,2,6,0.118194361111939,1.50868637561412,0.0590971805559695,0.25144772926902,0.235027696323884,NA,0.797498279154838,NA
Scaffold_14:22559947-22560223,Scaffold_14,22559947,22560223,2,9,0.00749425481214266,0.145509698086164,0.00374712740607133,0.016167744231796,0.231765628670827,NA,0.797722420592191,NA
Scaffold_14:23441581-23441924,Scaffold_14,23441581,23441924,2,9,0.0389266951235328,0.764004814454167,0.0194633475617664,0.0848894238282408,0.22927882749148,NA,0.799611760455467,NA
Scaffold_18:23024775-23025111,Scaffold_18,23024775,23025111,2,9,0.0220652332307022,0.435650662838579,0.0110326166153511,0.0484056292042866,0.22792011583591,NA,0.800646348054875,NA
Scaffold_17:29244355-29244530,Scaffold_17,29244355,29244530,2,9,0.0783378262132735,1.55235195361085,0.0391689131066368,0.172483550401206,0.227087818029765,NA,0.801280907240281,NA
Scaffold_05:15256385-15256492,Scaffold_05,15256385,15256492,2,9,0.0113295703452865,0.227883564047306,0.00566478517264323,0.0253203960052562,0.22372419339205,NA,0.803851666858777,NA
Scaffold_01:24305214-24305358,Scaffold_01,24305214,24305358,2,6,0.0499599295124086,0.662197123109638,0.0249799647562043,0.11036618718494,0.226337118218514,NA,0.803960164350397,NA
Scaffold_15:19746345-19746434,Scaffold_15,19746345,19746434,2,9,0.0693180612494193,1.3983353469194,0.0346590306247096,0.155370594102155,0.223073296623436,NA,0.804350299378998,NA
Scaffold_09:20207328-20207696,Scaffold_09,20207328,20207696,2,9,0.0665445918130128,1.34293592604101,0.0332722959065064,0.149215102893446,0.222982092705898,NA,0.804420198161662,NA
Scaffold_10:29175662-29175898,Scaffold_10,29175662,29175898,2,9,0.04974661985894,1.01119467623137,0.02487330992947,0.112354964025708,0.221381495202817,NA,0.805648107130469,NA
Scaffold_04:31454748-31454848,Scaffold_04,31454748,31454848,2,9,0.0453980962855256,0.924076160373809,0.0226990481427628,0.102675128930423,0.221076402622729,NA,0.805882420805901,NA
Scaffold_18:25420118-25420188,Scaffold_18,25420118,25420188,2,9,0.0143522774850248,0.298824522338422,0.00717613874251241,0.0332027247042692,0.216131019560263,NA,0.809692159565063,NA
Scaffold_17:19662942-19663078,Scaffold_17,19662942,19663078,2,9,0.0201043347717401,0.429788962451093,0.0100521673858701,0.0477543291612326,0.210497510119575,NA,0.81405886190479,NA
