"","x"
"933","PGEN_.00g053100"
"934","PGEN_.00g053150"
"935","PGEN_.00g053170"
"936","PGEN_.00g053220"
"937","PGEN_.00g053400"
"938","PGEN_.00g053440"
"939","PGEN_.00g053450"
"940","PGEN_.00g053470"
"941","PGEN_.00g053670"
"942","PGEN_.00g053820"
"943","PGEN_.00g053840"
"944","PGEN_.00g053950"
"945","PGEN_.00g053970"
"946","PGEN_.00g054070"
"947","PGEN_.00g054110"
"948","PGEN_.00g054120"
"949","PGEN_.00g054140"
"950","PGEN_.00g054200"
"951","PGEN_.00g054210"
"952","PGEN_.00g054230"
"953","PGEN_.00g054240"
"954","PGEN_.00g054250"
"955","PGEN_.00g054290"
"956","PGEN_.00g054320"
"957","PGEN_.00g054340"
"958","PGEN_.00g054360"
"959","PGEN_.00g054380"
"960","PGEN_.00g054390"
"961","PGEN_.00g054410"
"962","PGEN_.00g054430"
"963","PGEN_.00g054440"
"964","PGEN_.00g054460"
"965","PGEN_.00g054520"
"966","PGEN_.00g054760"
"967","PGEN_.00g054860"
"968","PGEN_.00g054930"
"969","PGEN_.00g054960"
"970","PGEN_.00g054970"
"971","PGEN_.00g054980"
"972","PGEN_.00g055000"
"973","PGEN_.00g055050"
"974","PGEN_.00g055060"
"975","PGEN_.00g055140"
"976","PGEN_.00g055170"
"977","PGEN_.00g055230"
"978","PGEN_.00g055310"
"979","PGEN_.00g055500"
"980","PGEN_.00g055610"
"981","PGEN_.00g055620"
"982","PGEN_.00g055660"
"983","PGEN_.00g055690"
"984","PGEN_.00g055720"
"985","PGEN_.00g055850"
"986","PGEN_.00g055920"
"987","PGEN_.00g055990"
"988","PGEN_.00g056100"
"989","PGEN_.00g056170"
"990","PGEN_.00g056180"
"991","PGEN_.00g056230"
"992","PGEN_.00g056250"
"993","PGEN_.00g056290"
"994","PGEN_.00g056300"
"995","PGEN_.00g056370"
"996","PGEN_.00g056380"
"997","PGEN_.00g056470"
"998","PGEN_.00g056500"
"999","PGEN_.00g056620"
"1000","PGEN_.00g056650"
"1001","PGEN_.00g056680"
"1002","PGEN_.00g056780"
"1003","PGEN_.00g056980"
"1004","PGEN_.00g057260"
"1005","PGEN_.00g057380"
"1006","PGEN_.00g057390"
"1007","PGEN_.00g057410"
"1008","PGEN_.00g057490"
"1009","PGEN_.00g057610"
"1010","PGEN_.00g057600"
"1011","PGEN_.00g057640"
"1012","PGEN_.00g057650"
"1013","PGEN_.00g057670"
"1014","PGEN_.00g057700"
"1015","PGEN_.00g057760"
"1016","PGEN_.00g057850"
"1017","PGEN_.00g058010"
"1018","PGEN_.00g058000"
"1019","PGEN_.00g058070"
"1020","PGEN_.00g058080"
"1021","PGEN_.00g058130"
"1022","PGEN_.00g058140"
"1023","PGEN_.00g058240"
"1024","PGEN_.00g058250"
"1025","PGEN_.00g058290"
"1026","PGEN_.00g058310"
"1027","PGEN_.00g058400"
"1028","PGEN_.00g058490"
"1029","PGEN_.00g058720"
"1030","PGEN_.00g058750"
"1031","PGEN_.00g058760"
"1032","PGEN_.00g058830"
"1033","PGEN_.00g058850"
"1034","PGEN_.00g058860"
"1035","PGEN_.00g058950"
"1036","PGEN_.00g059090"
"1037","PGEN_.00g059100"
"1038","PGEN_.00g059160"
"1039","PGEN_.00g059300"
"1040","PGEN_.00g059470"
"1041","PGEN_.00g059510"
"1042","PGEN_.00g059600"
"1043","PGEN_.00g059610"
"1044","PGEN_.00g059640"
"1045","PGEN_.00g059710"
"1046","PGEN_.00g059760"
"1047","PGEN_.00g059820"
"1048","PGEN_.00g060140"
"1049","PGEN_.00g060240"
"1050","PGEN_.00g060340"
"1051","PGEN_.00g060350"
"1052","PGEN_.00g060400"
"1053","PGEN_.00g060450"
"1054","PGEN_.00g060530"
"1055","PGEN_.00g060550"
"1056","PGEN_.00g060560"
"1057","PGEN_.00g060650"
"1058","PGEN_.00g060660"
"1059","PGEN_.00g060670"
"1060","PGEN_.00g061000"
"1061","PGEN_.00g061060"
"1062","PGEN_.00g061180"
"1063","PGEN_.00g061240"
"1064","PGEN_.00g061270"
"1065","PGEN_.00g061300"
"1066","PGEN_.00g061310"
"1067","PGEN_.00g061540"
"1068","PGEN_.00g061630"
"1069","PGEN_.00g061770"
"1070","PGEN_.00g061780"
"1071","PGEN_.00g061920"
"1072","PGEN_.00g061930"
"1073","PGEN_.00g062040"
"1074","PGEN_.00g062060"
"1075","PGEN_.00g062100"
"1076","PGEN_.00g062110"
"1077","PGEN_.00g062150"
"1078","PGEN_.00g062230"
"1079","PGEN_.00g062260"
"1080","PGEN_.00g062390"
"1081","PGEN_.00g062410"
"1082","PGEN_.00g062420"
"1083","PGEN_.00g062470"
"1084","PGEN_.00g062540"
"1085","PGEN_.00g062550"
"1086","PGEN_.00g062600"
"1087","PGEN_.00g062620"
"1088","PGEN_.00g062630"
"1089","PGEN_.00g062640"
"1090","PGEN_.00g062740"
"1091","PGEN_.00g062840"
"1092","PGEN_.00g062890"
"1093","PGEN_.00g062900"
"1094","PGEN_.00g062920"
"1095","PGEN_.00g062970"
"1096","PGEN_.00g063030"
"1097","PGEN_.00g063250"
"1098","PGEN_.00g063350"
"1099","PGEN_.00g063400"
"1100","PGEN_.00g063490"
"1101","PGEN_.00g063590"
"1102","PGEN_.00g063700"
"1103","PGEN_.00g063860"
"1104","PGEN_.00g063900"
"1105","PGEN_.00g064190"
"1106","PGEN_.00g064210"
"1107","PGEN_.00g064230"
"1108","PGEN_.00g064300"
"1109","PGEN_.00g064460"
"1110","PGEN_.00g064490"
"1111","PGEN_.00g064520"
"1112","PGEN_.00g064580"
"1113","PGEN_.00g064600"
"1114","PGEN_.00g064610"
"1115","PGEN_.00g064620"
"1116","PGEN_.00g064680"
"1117","PGEN_.00g064740"
"1118","PGEN_.00g064780"
"1119","PGEN_.00g064800"
"1120","PGEN_.00g064850"
"1121","PGEN_.00g064870"
"1122","PGEN_.00g064900"
"1123","PGEN_.00g064920"
"1124","PGEN_.00g064930"
"1125","PGEN_.00g065020"
"1126","PGEN_.00g065040"
"1127","PGEN_.00g065060"
"1128","PGEN_.00g065100"
"1129","PGEN_.00g065140"
"1130","PGEN_.00g065200"
"1131","PGEN_.00g065250"
"1132","PGEN_.00g065280"
"1133","PGEN_.00g065330"
"1134","PGEN_.00g065440"
"1135","PGEN_.00g065450"
"1136","PGEN_.00g065560"
"1137","PGEN_.00g065590"
"1138","PGEN_.00g065610"
"1139","PGEN_.00g065620"
"1140","PGEN_.00g065630"
"1141","PGEN_.00g065670"
"1142","PGEN_.00g065700"
"1143","PGEN_.00g065740"
"1144","PGEN_.00g065810"
"1145","PGEN_.00g065830"
"1146","PGEN_.00g065840"
"1147","PGEN_.00g065850"
"1148","PGEN_.00g065860"
"1149","PGEN_.00g065870"
"1150","PGEN_.00g065880"
"1151","PGEN_.00g065900"
"1152","PGEN_.00g065940"
"1153","PGEN_.00g065950"
"1154","PGEN_.00g066200"
"1155","PGEN_.00g066210"
"1156","PGEN_.00g066220"
"1157","PGEN_.00g066260"
"1158","PGEN_.00g066270"
"1159","PGEN_.00g066340"
"1160","PGEN_.00g066450"
"1161","PGEN_.00g066570"
"1162","PGEN_.00g066580"
"1163","PGEN_.00g066600"
"1164","PGEN_.00g066610"
"1165","PGEN_.00g066880"
"1166","PGEN_.00g066960"
"1167","PGEN_.00g067000"
"1168","PGEN_.00g067020"
"1169","PGEN_.00g067070"
"1170","PGEN_.00g067170"
"1171","PGEN_.00g067190"
"1172","PGEN_.00g067230"
"1173","PGEN_.00g067240"
"1174","PGEN_.00g067250"
"1175","PGEN_.00g067290"
"1176","PGEN_.00g067300"
"1177","PGEN_.00g067310"
"1178","PGEN_.00g067320"
"1179","PGEN_.00g067330"
"1180","PGEN_.00g067440"
"1181","PGEN_.00g067590"
"1182","PGEN_.00g067610"
"1183","PGEN_.00g067640"
"1184","PGEN_.00g067660"
"1185","PGEN_.00g067680"
"1186","PGEN_.00g067820"
"1187","PGEN_.00g067830"
"1188","PGEN_.00g067840"
"1189","PGEN_.00g067860"
"1190","PGEN_.00g067900"
"1191","PGEN_.00g068050"
"1192","PGEN_.00g068100"
"1193","PGEN_.00g068120"
"1194","PGEN_.00g068130"
"1195","PGEN_.00g068220"
"1196","PGEN_.00g068240"
"1197","PGEN_.00g068280"
"1198","PGEN_.00g068290"
"1199","PGEN_.00g068470"
"1200","PGEN_.00g068680"
"1201","PGEN_.00g068710"
"1202","PGEN_.00g068720"
"1203","PGEN_.00g068760"
"1204","PGEN_.00g068770"
"1205","PGEN_.00g068800"
"1206","PGEN_.00g068880"
"1207","PGEN_.00g068890"
"1208","PGEN_.00g068950"
"1209","PGEN_.00g069030"
"1210","PGEN_.00g069070"
"1211","PGEN_.00g069110"
"1212","PGEN_.00g069170"
"1213","PGEN_.00g069360"
"1214","PGEN_.00g069380"
"1215","PGEN_.00g069410"
"1216","PGEN_.00g069450"
"1217","PGEN_.00g069490"
"1218","PGEN_.00g069520"
"1219","PGEN_.00g069530"
"1220","PGEN_.00g069540"
"1221","PGEN_.00g069560"
"1222","PGEN_.00g069590"
"1223","PGEN_.00g069600"
"1224","PGEN_.00g069610"
"1225","PGEN_.00g069640"
"1226","PGEN_.00g069660"
"1227","PGEN_.00g069680"
"1228","PGEN_.00g069840"
"1229","PGEN_.00g069870"
"1230","PGEN_.00g069890"
"1231","PGEN_.00g069910"
"1232","PGEN_.00g069980"
"1233","PGEN_.00g070030"
"1234","PGEN_.00g070040"
"1235","PGEN_.00g070100"
"1236","PGEN_.00g070310"
"1237","PGEN_.00g070400"
"1238","PGEN_.00g070510"
"1239","PGEN_.00g070550"
"1240","PGEN_.00g070580"
"1241","PGEN_.00g070620"
"1242","PGEN_.00g070630"
"1243","PGEN_.00g070730"
"1244","PGEN_.00g070740"
"1245","PGEN_.00g070750"
"1246","PGEN_.00g070780"
"1247","PGEN_.00g070820"
"1248","PGEN_.00g070910"
"1249","PGEN_.00g070970"
"1250","PGEN_.00g071130"
"1251","PGEN_.00g071160"
"1252","PGEN_.00g071190"
"1253","PGEN_.00g071210"
"1254","PGEN_.00g071220"
"1255","PGEN_.00g071230"
"1256","PGEN_.00g071240"
"1257","PGEN_.00g071250"
"1258","PGEN_.00g071260"
"1259","PGEN_.00g071330"
"1260","PGEN_.00g071360"
"1261","PGEN_.00g071370"
"1262","PGEN_.00g071430"
"1263","PGEN_.00g071440"
"1264","PGEN_.00g071930"
"1265","PGEN_.00g072020"
"1266","PGEN_.00g072100"
"1267","PGEN_.00g072150"
"1268","PGEN_.00g072250"
"1269","PGEN_.00g072260"
"1270","PGEN_.00g072280"
"1271","PGEN_.00g072320"
"1272","PGEN_.00g072330"
"1273","PGEN_.00g072380"
"1274","PGEN_.00g072390"
"1275","PGEN_.00g072430"
"1276","PGEN_.00g072520"
"1277","PGEN_.00g072570"
"1278","PGEN_.00g072600"
"1279","PGEN_.00g072610"
"1280","PGEN_.00g072620"
"1281","PGEN_.00g072720"
"1282","PGEN_.00g072770"
"1283","PGEN_.00g072870"
"1284","PGEN_.00g072890"
"1285","PGEN_.00g072950"
"1286","PGEN_.00g072960"
"1287","PGEN_.00g072980"
"1288","PGEN_.00g073180"
"1289","PGEN_.00g073260"
"1290","PGEN_.00g073290"
"1291","PGEN_.00g073310"
"1292","PGEN_.00g073410"
"1293","PGEN_.00g073490"
"1294","PGEN_.00g073500"
"1295","PGEN_.00g073580"
"1296","PGEN_.00g073650"
"1297","PGEN_.00g073710"
"1298","PGEN_.00g073720"
"1299","PGEN_.00g073780"
"1300","PGEN_.00g073800"
"1301","PGEN_.00g073890"
"1302","PGEN_.00g073940"
"1303","PGEN_.00g073960"
"1304","PGEN_.00g074180"
"1305","PGEN_.00g074190"
"1306","PGEN_.00g074250"
"1307","PGEN_.00g074390"
"1308","PGEN_.00g074440"
"1309","PGEN_.00g074470"
"1310","PGEN_.00g074480"
"1311","PGEN_.00g074540"
"1312","PGEN_.00g074660"
"1313","PGEN_.00g074750"
"1314","PGEN_.00g074780"
"1315","PGEN_.00g074920"
"1316","PGEN_.00g074930"
"1317","PGEN_.00g075060"
"1318","PGEN_.00g075130"
"1319","PGEN_.00g075150"
"1320","PGEN_.00g075170"
"1321","PGEN_.00g075260"
"1322","PGEN_.00g075270"
"1323","PGEN_.00g075330"
"1324","PGEN_.00g075420"
"1325","PGEN_.00g075500"
"1326","PGEN_.00g075510"
"1327","PGEN_.00g075570"
"1328","PGEN_.00g075590"
"1329","PGEN_.00g075620"
"1330","PGEN_.00g075660"
"1331","PGEN_.00g075700"
"1332","PGEN_.00g075730"
"1333","PGEN_.00g075760"
"1334","PGEN_.00g075800"
"1335","PGEN_.00g075830"
"1336","PGEN_.00g075910"
"1337","PGEN_.00g076040"
"1338","PGEN_.00g076070"
"1339","PGEN_.00g076080"
"1340","PGEN_.00g076180"
"1341","PGEN_.00g076190"
"1342","PGEN_.00g076340"
"1343","PGEN_.00g076380"
"1344","PGEN_.00g076410"
"1345","PGEN_.00g076500"
"1346","PGEN_.00g076540"
"1347","PGEN_.00g076730"
"1348","PGEN_.00g076790"
"1349","PGEN_.00g076810"
"1350","PGEN_.00g076930"
"1351","PGEN_.00g077050"
"1352","PGEN_.00g077070"
"1353","PGEN_.00g077230"
"1354","PGEN_.00g077300"
"1355","PGEN_.00g077310"
"1356","PGEN_.00g077330"
"1357","PGEN_.00g077490"
"1358","PGEN_.00g077540"
"1359","PGEN_.00g077650"
"1360","PGEN_.00g077660"
"1361","PGEN_.00g077680"
"1362","PGEN_.00g077700"
"1363","PGEN_.00g077720"
"1364","PGEN_.00g077730"
"1365","PGEN_.00g077860"
"1366","PGEN_.00g077870"
"1367","PGEN_.00g077930"
"1368","PGEN_.00g077940"
"1369","PGEN_.00g078040"
"1370","PGEN_.00g078180"
"1371","PGEN_.00g078310"
"1372","PGEN_.00g078480"
"1373","PGEN_.00g078540"
"1374","PGEN_.00g078570"
"1375","PGEN_.00g078610"
"1376","PGEN_.00g078630"
"1377","PGEN_.00g078850"
"1378","PGEN_.00g078860"
"1379","PGEN_.00g079020"
"1380","PGEN_.00g079140"
"1381","PGEN_.00g079180"
"1382","PGEN_.00g079250"
"1383","PGEN_.00g079460"
"1384","PGEN_.00g079480"
"1385","PGEN_.00g079530"
"1386","PGEN_.00g079540"
"1387","PGEN_.00g079550"
"1388","PGEN_.00g079590"
"1389","PGEN_.00g079710"
"1390","PGEN_.00g079720"
"1391","PGEN_.00g079730"
"1392","PGEN_.00g079780"
"1393","PGEN_.00g080030"
"1394","PGEN_.00g080050"
"1395","PGEN_.00g080190"
"1396","PGEN_.00g080210"
"1397","PGEN_.00g080260"
"1398","PGEN_.00g080360"
"1399","PGEN_.00g080420"
"1400","PGEN_.00g080460"
"1401","PGEN_.00g080480"
"1402","PGEN_.00g080510"
"1403","PGEN_.00g080550"
"1404","PGEN_.00g080670"
"1405","PGEN_.00g080690"
"1406","PGEN_.00g080700"
"1407","PGEN_.00g080730"
"1408","PGEN_.00g080740"
"1409","PGEN_.00g080760"
"1410","PGEN_.00g080870"
"1411","PGEN_.00g080980"
"1412","PGEN_.00g080990"
"1413","PGEN_.00g081000"
"1414","PGEN_.00g081200"
"1415","PGEN_.00g081230"
"1416","PGEN_.00g081240"
"1417","PGEN_.00g081520"
"1418","PGEN_.00g081690"
"1419","PGEN_.00g081850"
"1420","PGEN_.00g081880"
"1421","PGEN_.00g081910"
"1422","PGEN_.00g081970"
"1423","PGEN_.00g082020"
"1424","PGEN_.00g082200"
"1425","PGEN_.00g082240"
"1426","PGEN_.00g082250"
"1427","PGEN_.00g082260"
"1428","PGEN_.00g082320"
"1429","PGEN_.00g082390"
"1430","PGEN_.00g082400"
"1431","PGEN_.00g082690"
"1432","PGEN_.00g082760"
"1433","PGEN_.00g082770"
"1434","PGEN_.00g082780"
"1435","PGEN_.00g082810"
"1436","PGEN_.00g082860"
"1437","PGEN_.00g082950"
"1438","PGEN_.00g082970"
"1439","PGEN_.00g082990"
"1440","PGEN_.00g083000"
"1441","PGEN_.00g083010"
"1442","PGEN_.00g083060"
"1443","PGEN_.00g083270"
"1444","PGEN_.00g083430"
"1445","PGEN_.00g083570"
"1446","PGEN_.00g083610"
"1447","PGEN_.00g083640"
"1448","PGEN_.00g083660"
"1449","PGEN_.00g083720"
"1450","PGEN_.00g083760"
"1451","PGEN_.00g083770"
"1452","PGEN_.00g083830"
"1453","PGEN_.00g083950"
"1454","PGEN_.00g083960"
"1455","PGEN_.00g084010"
"1456","PGEN_.00g084040"
"1457","PGEN_.00g084050"
"1458","PGEN_.00g084060"
"1459","PGEN_.00g084120"
"1460","PGEN_.00g084210"
"1461","PGEN_.00g084230"
"1462","PGEN_.00g084240"
"1463","PGEN_.00g084250"
"1464","PGEN_.00g084280"
"1465","PGEN_.00g084290"
"1466","PGEN_.00g084310"
"1467","PGEN_.00g084440"
"1468","PGEN_.00g084460"
"1469","PGEN_.00g084470"
"1470","PGEN_.00g084510"
"1471","PGEN_.00g084590"
"1472","PGEN_.00g084600"
"1473","PGEN_.00g084610"
"1474","PGEN_.00g084740"
"1475","PGEN_.00g084820"
"1476","PGEN_.00g084830"
"1477","PGEN_.00g084850"
"1478","PGEN_.00g084870"
"1479","PGEN_.00g084970"
"1480","PGEN_.00g085050"
"1481","PGEN_.00g085070"
"1482","PGEN_.00g085120"
"1483","PGEN_.00g085180"
"1484","PGEN_.00g085220"
"1485","PGEN_.00g085290"
"1486","PGEN_.00g085420"
"1487","PGEN_.00g085690"
"1488","PGEN_.00g085870"
"1489","PGEN_.00g085960"
"1490","PGEN_.00g086020"
"1491","PGEN_.00g086030"
"1492","PGEN_.00g086050"
"1493","PGEN_.00g086070"
"1494","PGEN_.00g086080"
"1495","PGEN_.00g086090"
"1496","PGEN_.00g086180"
"1497","PGEN_.00g086210"
"1498","PGEN_.00g086390"
"1499","PGEN_.00g086400"
"1500","PGEN_.00g086430"
"1501","PGEN_.00g086450"
"1502","PGEN_.00g086520"
"1503","PGEN_.00g086530"
"1504","PGEN_.00g086550"
"1505","PGEN_.00g086560"
"1506","PGEN_.00g086580"
"1507","PGEN_.00g086680"
"1508","PGEN_.00g086880"
"1509","PGEN_.00g086950"
"1510","PGEN_.00g086970"
"1511","PGEN_.00g087010"
"1512","PGEN_.00g087030"
"1513","PGEN_.00g087040"
"1514","PGEN_.00g087060"
"1515","PGEN_.00g087090"
"1516","PGEN_.00g087100"
"1517","PGEN_.00g087130"
"1518","PGEN_.00g087180"
"1519","PGEN_.00g087190"
"1520","PGEN_.00g087220"
"1521","PGEN_.00g087270"
"1522","PGEN_.00g087310"
"1523","PGEN_.00g087330"
"1524","PGEN_.00g087450"
"1525","PGEN_.00g087470"
"1526","PGEN_.00g087500"
"1527","PGEN_.00g087510"
"1528","PGEN_.00g087690"
"1529","PGEN_.00g087850"
"1530","PGEN_.00g087930"
"1531","PGEN_.00g088080"
"1532","PGEN_.00g088090"
"1533","PGEN_.00g088230"
"1534","PGEN_.00g088270"
"1535","PGEN_.00g088330"
"1536","PGEN_.00g088370"
"1537","PGEN_.00g088440"
"1538","PGEN_.00g088550"
"1539","PGEN_.00g088610"
"1540","PGEN_.00g088670"
"1541","PGEN_.00g088730"
"1542","PGEN_.00g088760"
"1543","PGEN_.00g088950"
"1544","PGEN_.00g089070"
"1545","PGEN_.00g089180"
"1546","PGEN_.00g089220"
"1547","PGEN_.00g089230"
"1548","PGEN_.00g089300"
"1549","PGEN_.00g089330"
"1550","PGEN_.00g089390"
"1551","PGEN_.00g089590"
"1552","PGEN_.00g089600"
"1553","PGEN_.00g089870"
"1554","PGEN_.00g090050"
"1555","PGEN_.00g090160"
"1556","PGEN_.00g090180"
"1557","PGEN_.00g090190"
"1558","PGEN_.00g090230"
"1559","PGEN_.00g090490"
"1560","PGEN_.00g090500"
"1561","PGEN_.00g090850"
"1562","PGEN_.00g090860"
"1563","PGEN_.00g090880"
"1564","PGEN_.00g090900"
"1565","PGEN_.00g090920"
"1566","PGEN_.00g090930"
"1567","PGEN_.00g091120"
"1568","PGEN_.00g091150"
"1569","PGEN_.00g091160"
"1570","PGEN_.00g091180"
"1571","PGEN_.00g091240"
"1572","PGEN_.00g091260"
"1573","PGEN_.00g091380"
"1574","PGEN_.00g091390"
"1575","PGEN_.00g091400"
"1576","PGEN_.00g091470"
"1577","PGEN_.00g091490"
"1578","PGEN_.00g091500"
"1579","PGEN_.00g091510"
"1580","PGEN_.00g091540"
"1581","PGEN_.00g091550"
"1582","PGEN_.00g091720"
"1583","PGEN_.00g091750"
"1584","PGEN_.00g091900"
"1585","PGEN_.00g091950"
"1586","PGEN_.00g091990"
"1587","PGEN_.00g092010"
"1588","PGEN_.00g092070"
"1589","PGEN_.00g092220"
"1590","PGEN_.00g092230"
"1591","PGEN_.00g092260"
"1592","PGEN_.00g092280"
"1593","PGEN_.00g092330"
"1594","PGEN_.00g092520"
"1595","PGEN_.00g092540"
"1596","PGEN_.00g092560"
"1597","PGEN_.00g092580"
"1598","PGEN_.00g092590"
"1599","PGEN_.00g092630"
"1600","PGEN_.00g092830"
"1601","PGEN_.00g093050"
"1602","PGEN_.00g093190"
"1603","PGEN_.00g093200"
"1604","PGEN_.00g093210"
"1605","PGEN_.00g093220"
"1606","PGEN_.00g093230"
"1607","PGEN_.00g093240"
"1608","PGEN_.00g093280"
"1609","PGEN_.00g093290"
"1610","PGEN_.00g093320"
"1611","PGEN_.00g093360"
"1612","PGEN_.00g093410"
"1613","PGEN_.00g093560"
"1614","PGEN_.00g093570"
"1615","PGEN_.00g093650"
"1616","PGEN_.00g093860"
"1617","PGEN_.00g093960"
"1618","PGEN_.00g094000"
"1619","PGEN_.00g094010"
"1620","PGEN_.00g094060"
"1621","PGEN_.00g094100"
"1622","PGEN_.00g094120"
"1623","PGEN_.00g094130"
"1624","PGEN_.00g094150"
"1625","PGEN_.00g094190"
"1626","PGEN_.00g094260"
"1627","PGEN_.00g094880"
"1628","PGEN_.00g094920"
"1629","PGEN_.00g094980"
"1630","PGEN_.00g095000"
"1631","PGEN_.00g095010"
"1632","PGEN_.00g095020"
"1633","PGEN_.00g095150"
"1634","PGEN_.00g095350"
"1635","PGEN_.00g095400"
"1636","PGEN_.00g095430"
"1637","PGEN_.00g095490"
"1638","PGEN_.00g095520"
"1639","PGEN_.00g095630"
"1640","PGEN_.00g095830"
"1641","PGEN_.00g095890"
"1642","PGEN_.00g095900"
"1643","PGEN_.00g095910"
"1644","PGEN_.00g095980"
"1645","PGEN_.00g095990"
"1646","PGEN_.00g096180"
"1647","PGEN_.00g096230"
"1648","PGEN_.00g096250"
"1649","PGEN_.00g096410"
"1650","PGEN_.00g096470"
"1651","PGEN_.00g096720"
"1652","PGEN_.00g096810"
"1653","PGEN_.00g096840"
"1654","PGEN_.00g096910"
"1655","PGEN_.00g096960"
"1656","PGEN_.00g096980"
"1657","PGEN_.00g097040"
"1658","PGEN_.00g097060"
"1659","PGEN_.00g097150"
"1660","PGEN_.00g097190"
"1661","PGEN_.00g097230"
"1662","PGEN_.00g097260"
"1663","PGEN_.00g097270"
"1664","PGEN_.00g097310"
"1665","PGEN_.00g097320"
"1666","PGEN_.00g097330"
"1667","PGEN_.00g097340"
"1668","PGEN_.00g097390"
"1669","PGEN_.00g097400"
"1670","PGEN_.00g097410"
"1671","PGEN_.00g097420"
"1672","PGEN_.00g097430"
"1673","PGEN_.00g097440"
"1674","PGEN_.00g097460"
"1675","PGEN_.00g097470"
"1676","PGEN_.00g097480"
"1677","PGEN_.00g097490"
"1678","PGEN_.00g097510"
"1679","PGEN_.00g097520"
"1680","PGEN_.00g097530"
"1681","PGEN_.00g097550"
"1682","PGEN_.00g097600"
"1683","PGEN_.00g097790"
"1684","PGEN_.00g097820"
"1685","PGEN_.00g098230"
"1686","PGEN_.00g098240"
"1687","PGEN_.00g098250"
"1688","PGEN_.00g098270"
"1689","PGEN_.00g098290"
"1690","PGEN_.00g098390"
"1691","PGEN_.00g098410"
"1692","PGEN_.00g098470"
"1693","PGEN_.00g098500"
"1694","PGEN_.00g098510"
"1695","PGEN_.00g098560"
"1696","PGEN_.00g098620"
"1697","PGEN_.00g098640"
"1698","PGEN_.00g098680"
"1699","PGEN_.00g098690"
"1700","PGEN_.00g098710"
"1701","PGEN_.00g098730"
"1702","PGEN_.00g098810"
"1703","PGEN_.00g098990"
"1704","PGEN_.00g099000"
"1705","PGEN_.00g099140"
"1706","PGEN_.00g099200"
"1707","PGEN_.00g099210"
"1708","PGEN_.00g099260"
"1709","PGEN_.00g099340"
"1710","PGEN_.00g099370"
"1711","PGEN_.00g099510"
"1712","PGEN_.00g099540"
"1713","PGEN_.00g099610"
"1714","PGEN_.00g099670"
"1715","PGEN_.00g099700"
"1716","PGEN_.00g099740"
"1717","PGEN_.00g099750"
"1718","PGEN_.00g100100"
"1719","PGEN_.00g100110"
"1720","PGEN_.00g100120"
"1721","PGEN_.00g100180"
"1722","PGEN_.00g100210"
"1723","PGEN_.00g100560"
"1724","PGEN_.00g100590"
"1725","PGEN_.00g100950"
"1726","PGEN_.00g100970"
"1727","PGEN_.00g100990"
"1728","PGEN_.00g101020"
"1729","PGEN_.00g101030"
"1730","PGEN_.00g101040"
"1731","PGEN_.00g101050"
"1732","PGEN_.00g101060"
"1733","PGEN_.00g101110"
"1734","PGEN_.00g101170"
"1735","PGEN_.00g101210"
"1736","PGEN_.00g101360"
"1737","PGEN_.00g101560"
"1738","PGEN_.00g101610"
"1739","PGEN_.00g101630"
"1740","PGEN_.00g101700"
"1741","PGEN_.00g101750"
"1742","PGEN_.00g101830"
"1743","PGEN_.00g101840"
"1744","PGEN_.00g101850"
"1745","PGEN_.00g101860"
"1746","PGEN_.00g101900"
"1747","PGEN_.00g101920"
"1748","PGEN_.00g101960"
"1749","PGEN_.00g101970"
"1750","PGEN_.00g101980"
"1751","PGEN_.00g101990"
"1752","PGEN_.00g102000"
"1753","PGEN_.00g102030"
"1754","PGEN_.00g102080"
"1755","PGEN_.00g102120"
"1756","PGEN_.00g102150"
"1757","PGEN_.00g102210"
"1758","PGEN_.00g102220"
"1759","PGEN_.00g102230"
"1760","PGEN_.00g102310"
"1761","PGEN_.00g102320"
"1762","PGEN_.00g102350"
"1763","PGEN_.00g102380"
"1764","PGEN_.00g102390"
"1765","PGEN_.00g102410"
"1766","PGEN_.00g102420"
"1767","PGEN_.00g102480"
"1768","PGEN_.00g102520"
"1769","PGEN_.00g102610"
"1770","PGEN_.00g102670"
"1771","PGEN_.00g102760"
"1772","PGEN_.00g102930"
"1773","PGEN_.00g103210"
"1774","PGEN_.00g103320"
"1775","PGEN_.00g103350"
"1776","PGEN_.00g103410"
"1777","PGEN_.00g103430"
"1778","PGEN_.00g103440"
"1779","PGEN_.00g103540"
"1780","PGEN_.00g103570"
"1781","PGEN_.00g103590"
"1782","PGEN_.00g103610"
"1783","PGEN_.00g103660"
"1784","PGEN_.00g103700"
"1785","PGEN_.00g103730"
"1786","PGEN_.00g103770"
"1787","PGEN_.00g103780"
"1788","PGEN_.00g103790"
"1789","PGEN_.00g103840"
"1790","PGEN_.00g104250"
"1791","PGEN_.00g104420"
"1792","PGEN_.00g104430"
"1793","PGEN_.00g104460"
"1794","PGEN_.00g104590"
"1795","PGEN_.00g104600"
"1796","PGEN_.00g104730"
"1797","PGEN_.00g104920"
"1798","PGEN_.00g104930"
"1799","PGEN_.00g104950"
"1800","PGEN_.00g105020"
"1801","PGEN_.00g105100"
"1802","PGEN_.00g105180"
"1803","PGEN_.00g105230"
"1804","PGEN_.00g105400"
"1805","PGEN_.00g105730"
"1806","PGEN_.00g105850"
"1807","PGEN_.00g105870"
"1808","PGEN_.00g106060"
"1809","PGEN_.00g106140"
"1810","PGEN_.00g106510"
