"","x"
"10615","GO:0048048"
"10616","GO:0043054"
"10617","GO:0038028"
"10618","GO:0001868"
"10619","GO:0010185"
"10620","GO:0042806"
"10621","GO:1902041"
"10622","GO:0045041"
"10623","GO:0051084"
"10624","GO:0018126"
"10625","GO:0019797"
"10626","GO:0032963"
"10627","GO:0019511"
"10628","GO:1904027"
"10629","GO:0047689"
"10630","GO:0003100"
"10631","GO:0010814"
"10632","GO:0010816"
"10633","GO:0031302"
"10634","GO:0034959"
"10635","GO:0050868"
"10636","GO:0050922"
"10637","GO:0120183"
"10638","GO:0035669"
"10639","GO:0070164"
"10640","GO:0043625"
"10641","GO:0102008"
"10642","GO:0103046"
"10643","GO:0038001"
"10644","GO:0050863"
"10645","GO:0061501"
"10646","GO:0032422"
"10647","GO:0002068"
"10648","GO:0032736"
"10649","GO:0045630"
"10650","GO:0055012"
"10651","GO:0060010"
"10652","GO:0060534"
"10653","GO:0060591"
"10654","GO:0061037"
"10655","GO:0018395"
"10656","GO:0033746"
"10657","GO:0033749"
"10658","GO:0070079"
"10659","GO:0070815"
"10660","GO:0032929"
"10661","GO:0042985"
"10662","GO:0043522"
"10663","GO:0006651"
"10664","GO:0008195"
"10665","GO:0042577"
"10666","GO:0046839"
"10667","GO:0000117"
"10668","GO:0009737"
"10669","GO:0080168"
"10670","GO:0010148"
"10671","GO:0007342"
"10672","GO:0014905"
"10673","GO:0035036"
"10674","GO:0051271"
"10675","GO:0071404"
"10676","GO:1905521"
"10677","GO:0060005"
"10678","GO:0010891"
"10679","GO:0003919"
"10680","GO:0006747"
"10681","GO:0098633"
"10682","GO:0035622"
"10683","GO:0045967"
"10684","GO:0072104"
"10685","GO:0072602"
"10686","GO:1990705"
"10687","GO:2001204"
"10688","GO:1904672"
"10689","GO:2000156"
"10690","GO:0010907"
"10691","GO:0015770"
"10692","GO:0048713"
"10693","GO:0051119"
"10694","GO:0006659"
"10695","GO:0030627"
"10696","GO:1903241"
"10697","GO:0002017"
"10698","GO:0003845"
"10699","GO:0008211"
"10700","GO:0033157"
"10701","GO:0006450"
"10702","GO:0046458"
"10703","GO:0050061"
"10704","GO:0052814"
"10705","GO:0006356"
"10706","GO:0042797"
"10707","GO:0004084"
"10708","GO:0009098"
"10709","GO:0009099"
"10710","GO:0052654"
"10711","GO:0052655"
"10712","GO:0052656"
"10713","GO:0030951"
"10714","GO:0031957"
"10715","GO:0047747"
"10716","GO:0004588"
"10717","GO:0004590"
"10718","GO:0006207"
"10719","GO:0044205"
"10720","GO:0042799"
"10721","GO:1904047"
"10722","GO:0099579"
"10723","GO:0031503"
"10724","GO:0098971"
"10725","GO:1990075"
"10726","GO:0045624"
"10727","GO:0071636"
"10728","GO:1904899"
"10729","GO:2000286"
"10730","GO:0102339"
"10731","GO:0102340"
"10732","GO:0102341"
"10733","GO:0102342"
"10734","GO:0006582"
"10735","GO:0042069"
"10736","GO:0048069"
"10737","GO:0048877"
"10738","GO:0061072"
"10739","GO:0070243"
"10740","GO:0070244"
"10741","GO:0099576"
"10742","GO:1902072"
"10743","GO:2001233"
"10744","GO:0036381"
"10745","GO:0042823"
"10746","GO:0004985"
"10747","GO:0071139"
"10748","GO:0071140"
"10749","GO:0035173"
"10750","GO:0051639"
"10751","GO:0071803"
"10752","GO:0090537"
"10753","GO:0001842"
"10754","GO:0031010"
"10755","GO:0016027"
"10756","GO:0007491"
"10757","GO:0035223"
"10758","GO:0035293"
"10759","GO:1990907"
"10760","GO:0014824"
"10761","GO:0038108"
"10762","GO:0006526"
"10763","GO:0006562"
"10764","GO:0046941"
"10765","GO:0072718"
"10766","GO:0098547"
"10767","GO:1903533"
"10768","GO:0050253"
"10769","GO:0016320"
"10770","GO:0090168"
"10771","GO:0034645"
"10772","GO:1904780"
"10773","GO:0004058"
"10774","GO:0007354"
"10775","GO:0048339"
"10776","GO:0048340"
"10777","GO:0009738"
"10778","GO:0009787"
"10779","GO:0071470"
"10780","GO:2001107"
"10781","GO:0034635"
"10782","GO:0097291"
"10783","GO:0042720"
"10784","GO:0038092"
"10785","GO:0038100"
"10786","GO:0070697"
"10787","GO:0070698"
"10788","GO:0016149"
"10789","GO:0006693"
"10790","GO:0008106"
"10791","GO:0016229"
"10792","GO:0032052"
"10793","GO:0044597"
"10794","GO:0044598"
"10795","GO:0047006"
"10796","GO:0047023"
"10797","GO:0047086"
"10798","GO:0071395"
"10799","GO:0021654"
"10800","GO:0035475"
"10801","GO:0006109"
"10802","GO:0010988"
"10803","GO:0034142"
"10804","GO:0034255"
"10805","GO:0038181"
"10806","GO:0038183"
"10807","GO:0038185"
"10808","GO:0070858"
"10809","GO:0072615"
"10810","GO:1902122"
"10811","GO:1902714"
"10812","GO:1905695"
"10813","GO:2000213"
"10814","GO:2001250"
"10815","GO:0062157"
"10816","GO:0005351"
"10817","GO:0006820"
"10818","GO:0015136"
"10819","GO:0015538"
"10820","GO:0015739"
"10821","GO:0003986"
"10822","GO:0043485"
"10823","GO:0048757"
"10824","GO:0060036"
"10825","GO:0060590"
"10826","GO:1904152"
"10827","GO:2000807"
"10828","GO:0004799"
"10829","GO:0006235"
"10830","GO:0019088"
"10831","GO:0046078"
"10832","GO:0060574"
"10833","GO:1900029"
"10834","GO:0010521"
"10835","GO:0032211"
"10836","GO:1904744"
"10837","GO:1904751"
"10838","GO:0032541"
"10839","GO:0036150"
"10840","GO:0090204"
"10841","GO:0140343"
"10842","GO:0004031"
"10843","GO:0102797"
"10844","GO:0102798"
"10845","GO:0001712"
"10846","GO:0008386"
"10847","GO:0070042"
"10848","GO:0003844"
"10849","GO:0102752"
"10850","GO:0016807"
"10851","GO:0071795"
"10852","GO:0071796"
"10853","GO:0061419"
"10854","GO:0004103"
"10855","GO:0006580"
"10856","GO:1904681"
"10857","GO:0060330"
"10858","GO:0060335"
"10859","GO:0072570"
"10860","GO:0002314"
"10861","GO:0008170"
"10862","GO:0018216"
"10863","GO:0031056"
"10864","GO:0035241"
"10865","GO:0044020"
"10866","GO:0002158"
"10867","GO:0033688"
"10868","GO:0003954"
"10869","GO:1901006"
"10870","GO:0033028"
"10871","GO:0051549"
"10872","GO:1903393"
"10873","GO:0034144"
"10874","GO:0034604"
"10875","GO:0046570"
"10876","GO:0009584"
"10877","GO:0048150"
"10878","GO:0060025"
"10879","GO:0017038"
"10880","GO:0036089"
"10881","GO:0044351"
"10882","GO:0090386"
"10883","GO:0090387"
"10884","GO:0090389"
"10885","GO:0021904"
"10886","GO:0021956"
"10887","GO:0016557"
"10888","GO:0032581"
"10889","GO:0045046"
"10890","GO:0043403"
"10891","GO:0060538"
"10892","GO:0033108"
"10893","GO:0015809"
"10894","GO:0031152"
"10895","GO:0047253"
"10896","GO:0001221"
"10897","GO:0016942"
"10898","GO:1904205"
"10899","GO:0044602"
"10900","GO:0044603"
"10901","GO:1903894"
"10902","GO:0051177"
"10903","GO:0051598"
"10904","GO:0060629"
"10905","GO:0099508"
"10906","GO:1904057"
"10907","GO:1905030"
"10908","GO:1903438"
"10909","GO:0051391"
"10910","GO:0106162"
"10911","GO:1904812"
"10912","GO:1990883"
"10913","GO:0051308"
"10914","GO:0010454"
"10915","GO:0010455"
"10916","GO:0060480"
"10917","GO:0005638"
"10918","GO:0007112"
"10919","GO:0031081"
"10920","GO:0070732"
"10921","GO:0004450"
"10922","GO:0006102"
"10923","GO:0000733"
"10924","GO:0015193"
"10925","GO:0015824"
"10926","GO:0015838"
"10927","GO:0035524"
"10928","GO:0016476"
"10929","GO:0003691"
"10930","GO:0007635"
"10931","GO:1904640"
"10932","GO:0000904"
"10933","GO:0032447"
"10934","GO:0051438"
"10935","GO:2000736"
"10936","GO:0007198"
"10937","GO:0045218"
"10938","GO:0014810"
"10939","GO:0045174"
"10940","GO:0050610"
"10941","GO:1901687"
"10942","GO:0004734"
"10943","GO:0006728"
"10944","GO:0016782"
"10945","GO:0034638"
"10946","GO:0046338"
"10947","GO:0004666"
"10948","GO:0007304"
"10949","GO:0007306"
"10950","GO:0019948"
"10951","GO:0031510"
"10952","GO:0032446"
"10953","GO:0048403"
"10954","GO:0048406"
"10955","GO:0006271"
"10956","GO:1902975"
"10957","GO:0061175"
"10958","GO:0097467"
"10959","GO:1903035"
"10960","GO:0014031"
"10961","GO:0032808"
"10962","GO:0036438"
"10963","GO:0038084"
"10964","GO:0045618"
"10965","GO:0048341"
"10966","GO:0070098"
"10967","GO:0072010"
"10968","GO:1901491"
"10969","GO:1901534"
"10970","GO:1902257"
"10971","GO:1904798"
"10972","GO:0004731"
"10973","GO:0044829"
"10974","GO:0046726"
"10975","GO:0070309"
"10976","GO:0003846"
"10977","GO:0004144"
"10978","GO:0050252"
"10979","GO:1901738"
"10980","GO:1902224"
"10981","GO:1903998"
"10982","GO:1904729"
"10983","GO:0002276"
"10984","GO:0002741"
"10985","GO:0003877"
"10986","GO:0004824"
"10987","GO:0006430"
"10988","GO:0015966"
"10989","GO:1905050"
"10990","GO:0050851"
"10991","GO:0086100"
"10992","GO:0090527"
"10993","GO:1990859"
"10994","GO:0006753"
"10995","GO:0008893"
"10996","GO:0010945"
"10997","GO:0015938"
"10998","GO:0010999"
"10999","GO:0045993"
"11000","GO:0046501"
"11001","GO:0046986"
"11002","GO:1990641"
"11003","GO:0001552"
"11004","GO:0033693"
"11005","GO:0045110"
"11006","GO:0097418"
"11007","GO:0099160"
"11008","GO:0099184"
"11009","GO:1903935"
"11010","GO:1903937"
"11011","GO:0004778"
"11012","GO:0016559"
"11013","GO:0043649"
"11014","GO:0045225"
"11015","GO:0047603"
"11016","GO:0047994"
"11017","GO:0000306"
"11018","GO:0070772"
"11019","GO:0030035"
"11020","GO:0061333"
"11021","GO:0072160"
"11022","GO:2001013"
"11023","GO:0072170"
"11024","GO:0004482"
"11025","GO:0005845"
"11026","GO:0031533"
"11027","GO:0036502"
"11028","GO:0042288"
"11029","GO:0001959"
"11030","GO:0045589"
"11031","GO:0050855"
"11032","GO:2000810"
"11033","GO:0008352"
"11034","GO:0016758"
"11035","GO:1905072"
"11036","GO:0002943"
"11037","GO:0102264"
"11038","GO:0071559"
"11039","GO:0031160"
"11040","GO:0042357"
"11041","GO:0050333"
"11042","GO:0008653"
"11043","GO:0009104"
"11044","GO:0050528"
"11045","GO:0030865"
"11046","GO:0031106"
"11047","GO:0090521"
"11048","GO:1904172"
"11049","GO:1904498"
"11050","GO:0071765"
"11051","GO:0071595"
"11052","GO:0099122"
"11053","GO:0070370"
"11054","GO:0017168"
"11055","GO:0015179"
"11056","GO:0015184"
"11057","GO:0015811"
"11058","GO:0007593"
"11059","GO:0033897"
"11060","GO:0051638"
"11061","GO:1902745"
"11062","GO:2000813"
"11063","GO:0006531"
"11064","GO:0006533"
"11065","GO:0008445"
"11066","GO:0046416"
"11067","GO:0042984"
"11068","GO:0045368"
"11069","GO:0045404"
"11070","GO:0045622"
"11071","GO:0072540"
"11072","GO:0010574"
"11073","GO:0060354"
"11074","GO:0070295"
"11075","GO:0045277"
"11076","GO:1901842"
"11077","GO:0032258"
"11078","GO:0002232"
"11079","GO:0008228"
"11080","GO:0015920"
"11081","GO:0032490"
"11082","GO:0033036"
"11083","GO:0034145"
"11084","GO:0045919"
"11085","GO:0060265"
"11086","GO:0032717"
"11087","GO:0043031"
"11088","GO:0051354"
"11089","GO:0000408"
"11090","GO:0002949"
"11091","GO:0061711"
"11092","GO:0000294"
"11093","GO:0002757"
"11094","GO:0010656"
"11095","GO:0010884"
"11096","GO:0042406"
"11097","GO:0055118"
"11098","GO:1903003"
"11099","GO:1903936"
"11100","GO:1904637"
"11101","GO:0001096"
"11102","GO:0008420"
"11103","GO:0061052"
"11104","GO:0070940"
"11105","GO:0098559"
"11106","GO:0098560"
"11107","GO:0022038"
"11108","GO:0031870"
"11109","GO:0035116"
"11110","GO:0043584"
"11111","GO:0060039"
"11112","GO:0010159"
"11113","GO:0014028"
"11114","GO:0021501"
"11115","GO:0046619"
"11116","GO:0048319"
"11117","GO:0048327"
"11118","GO:0060063"
"11119","GO:0060971"
"11120","GO:2000223"
"11121","GO:0008447"
"11122","GO:0004997"
"11123","GO:0005136"
"11124","GO:0042976"
"11125","GO:2000001"
"11126","GO:0035617"
"11127","GO:1903843"
"11128","GO:0017151"
"11129","GO:0001533"
"11130","GO:0043163"
"11131","GO:0070268"
"11132","GO:0008446"
"11133","GO:0042350"
"11134","GO:0061300"
"11135","GO:0047658"
"11136","GO:0000455"
"11137","GO:0009982"
"11138","GO:0019781"
"11139","GO:0004152"
"11140","GO:0009220"
"11141","GO:1903576"
"11142","GO:0001700"
"11143","GO:0033677"
"11144","GO:1903608"
"11145","GO:0032021"
"11146","GO:0033634"
"11147","GO:0004021"
"11148","GO:0042851"
"11149","GO:0042853"
"11150","GO:0001216"
"11151","GO:0036500"
"11152","GO:0060627"
"11153","GO:0061408"
"11154","GO:0051011"
"11155","GO:1904322"
"11156","GO:0005594"
"11157","GO:0005128"
"11158","GO:0005135"
"11159","GO:0007567"
"11160","GO:0016404"
"11161","GO:0070493"
"11162","GO:0005745"
"11163","GO:0005584"
"11164","GO:0043589"
"11165","GO:0048407"
"11166","GO:0085029"
"11167","GO:0008401"
"11168","GO:0009822"
"11169","GO:0016098"
"11170","GO:0030343"
"11171","GO:0034875"
"11172","GO:0042737"
"11173","GO:0050591"
"11174","GO:0050649"
"11175","GO:0102320"
"11176","GO:0034124"
"11177","GO:0045590"
"11178","GO:0098719"
"11179","GO:0007320"
"11180","GO:0019478"
"11181","GO:0090409"
"11182","GO:0090410"
"11183","GO:0005009"
"11184","GO:0001885"
"11185","GO:0003017"
"11186","GO:0055017"
"11187","GO:0090271"
"11188","GO:1905709"
"11189","GO:2000299"
"11190","GO:0030532"
"11191","GO:1990446"
"11192","GO:0008658"
"11193","GO:0032365"
"11194","GO:0036041"
"11195","GO:0050543"
"11196","GO:0071073"
"11197","GO:0140214"
"11198","GO:2001245"
"11199","GO:0004347"
"11200","GO:2000562"
"11201","GO:0033181"
"11202","GO:0004013"
"11203","GO:1904247"
"11204","GO:0030794"
"11205","GO:0019776"
"11206","GO:0031129"
"11207","GO:0061034"
"11208","GO:0072073"
"11209","GO:0072092"
"11210","GO:0002337"
"11211","GO:0000453"
"11212","GO:0008650"
"11213","GO:0062105"
"11214","GO:1904288"
"11215","GO:0004741"
"11216","GO:1904184"
"11217","GO:0047184"
"11218","GO:0047192"
"11219","GO:0030677"
"11220","GO:0045651"
"11221","GO:0060545"
"11222","GO:0070231"
"11223","GO:0070926"
"11224","GO:0097300"
"11225","GO:0097342"
"11226","GO:0097343"
"11227","GO:0097527"
"11228","GO:1901026"
"11229","GO:1903800"
"11230","GO:1905206"
"11231","GO:0015190"
"11232","GO:0015196"
"11233","GO:1904556"
"11234","GO:1990184"
"11235","GO:0033029"
"11236","GO:0048021"
"11237","GO:0051223"
"11238","GO:0140206"
"11239","GO:1901494"
"11240","GO:1903786"
"11241","GO:1904717"
"11242","GO:2000211"
"11243","GO:0034698"
"11244","GO:0006666"
"11245","GO:0047560"
"11246","GO:2001253"
"11247","GO:0018741"
"11248","GO:0018909"
"11249","GO:0043323"
"11250","GO:0045954"
"11251","GO:0035310"
"11252","GO:0042693"
"11253","GO:0110032"
"11254","GO:0033500"
"11255","GO:0043629"
"11256","GO:0043630"
"11257","GO:0070568"
"11258","GO:0071050"
"11259","GO:0071076"
"11260","GO:1905870"
"11261","GO:0003944"
"11262","GO:0006386"
"11263","GO:0042779"
"11264","GO:0009501"
"11265","GO:0005243"
"11266","GO:0055077"
"11267","GO:0060125"
"11268","GO:0015186"
"11269","GO:0002144"
"11270","GO:1900194"
"11271","GO:0006379"
"11272","GO:0070054"
"11273","GO:0098787"
"11274","GO:1901142"
"11275","GO:1990332"
"11276","GO:1990579"
"11277","GO:1990597"
"11278","GO:1902855"
"11279","GO:0034477"
"11280","GO:1990838"
"11281","GO:0008934"
"11282","GO:0052832"
"11283","GO:0052833"
"11284","GO:0052834"
"11285","GO:0043227"
"11286","GO:0048874"
"11287","GO:0070292"
"11288","GO:0102200"
"11289","GO:2000348"
"11290","GO:0031087"
"11291","GO:0015038"
"11292","GO:1901299"
"11293","GO:0004362"
"11294","GO:0005968"
"11295","GO:0018344"
"11296","GO:0010730"
"11297","GO:0035251"
"11298","GO:0046974"
"11299","GO:0070828"
"11300","GO:0071425"
"11301","GO:2001222"
"11302","GO:0023035"
"11303","GO:0071797"
"11304","GO:0005956"
"11305","GO:1905818"
"11306","GO:0051939"
"11307","GO:0033149"
"11308","GO:0006884"
"11309","GO:0015079"
"11310","GO:0015379"
"11311","GO:0071476"
"11312","GO:0071477"
"11313","GO:2000050"
"11314","GO:0062152"
"11315","GO:0033313"
"11316","GO:0002903"
"11317","GO:0050861"
"11318","GO:0080167"
"11319","GO:0004825"
"11320","GO:0006431"
"11321","GO:0010989"
"11322","GO:0032803"
"11323","GO:0007380"
"11324","GO:0048730"
"11325","GO:0061330"
"11326","GO:0007341"
"11327","GO:0015929"
"11328","GO:0031323"
"11329","GO:0042582"
"11330","GO:0043615"
"11331","GO:0043369"
"11332","GO:0000994"
"11333","GO:0071600"
"11334","GO:0070525"
"11335","GO:0044377"
"11336","GO:0045572"
"11337","GO:2000637"
"11338","GO:0004813"
"11339","GO:0006419"
"11340","GO:0002196"
"11341","GO:0070143"
"11342","GO:0140018"
"11343","GO:0044065"
"11344","GO:0051445"
"11345","GO:0098508"
"11346","GO:1903679"
"11347","GO:1990744"
"11348","GO:0000822"
"11349","GO:0005220"
"11350","GO:0050913"
"11351","GO:0050916"
"11352","GO:0050917"
"11353","GO:0004663"
"11354","GO:0016255"
"11355","GO:0042765"
"11356","GO:0045153"
"11357","GO:0042669"
"11358","GO:0007057"
"11359","GO:1903251"
"11360","GO:0030906"
"11361","GO:0031748"
"11362","GO:0043653"
"11363","GO:0060161"
"11364","GO:0090326"
"11365","GO:0099003"
"11366","GO:0099073"
"11367","GO:0099639"
"11368","GO:1902823"
"11369","GO:1903828"
"11370","GO:1905166"
"11371","GO:0150032"
"11372","GO:0007089"
"11373","GO:2000253"
"11374","GO:0004163"
"11375","GO:0060816"
"11376","GO:0120092"
"11377","GO:0120094"
"11378","GO:0016863"
"11379","GO:0000916"
"11380","GO:0044878"
"11381","GO:0061738"
"11382","GO:0072319"
"11383","GO:1904896"
"11384","GO:1904903"
"11385","GO:0048524"
"11386","GO:0050792"
"11387","GO:0051261"
"11388","GO:0090038"
"11389","GO:1900744"
"11390","GO:0003106"
"11391","GO:0014895"
"11392","GO:0033864"
"11393","GO:1904845"
"11394","GO:0009753"
"11395","GO:0070144"
"11396","GO:0009695"
"11397","GO:0004123"
"11398","GO:0016846"
"11399","GO:0018272"
"11400","GO:0044524"
"11401","GO:0044540"
"11402","GO:0080146"
"11403","GO:0015327"
"11404","GO:0007211"
"11405","GO:0003175"
"11406","GO:0003193"
"11407","GO:0003207"
"11408","GO:0010991"
"11409","GO:0021524"
"11410","GO:0035922"
"11411","GO:0036306"
"11412","GO:0060577"
"11413","GO:0060973"
"11414","GO:2000793"
"11415","GO:0036186"
"11416","GO:0090382"
"11417","GO:0001046"
"11418","GO:1900365"
"11419","GO:0004613"
"11420","GO:0004611"
"11421","GO:0019543"
"11422","GO:0046327"
"11423","GO:0014701"
"11424","GO:0030314"
"11425","GO:0019774"
"11426","GO:0004979"
"11427","GO:0038003"
"11428","GO:0038047"
"11429","GO:0061358"
"11430","GO:0021572"
"11431","GO:1900363"
"11432","GO:0090222"
"11433","GO:0102009"
"11434","GO:0031088"
"11435","GO:0031094"
"11436","GO:0098695"
"11437","GO:0003181"
"11438","GO:0050919"
"11439","GO:0051414"
"11440","GO:0001966"
"11441","GO:0007630"
"11442","GO:0097470"
"11443","GO:1904034"
"11444","GO:0003923"
"11445","GO:0001875"
"11446","GO:0010886"
"11447","GO:0010899"
"11448","GO:0032497"
"11449","GO:0034186"
"11450","GO:0035461"
"11451","GO:0070506"
"11452","GO:0070508"
"11453","GO:0033629"
"11454","GO:0090240"
"11455","GO:0031061"
"11456","GO:0034721"
"11457","GO:0019212"
"11458","GO:0015410"
"11459","GO:0030026"
"11460","GO:0032468"
"11461","GO:0047223"
"11462","GO:0030213"
"11463","GO:0015248"
"11464","GO:0042395"
"11465","GO:0006991"
"11466","GO:0070070"
"11467","GO:0008113"
"11468","GO:0036456"
"11469","GO:0043890"
"11470","GO:0004458"
"11471","GO:0008720"
"11472","GO:1903457"
"11473","GO:0006673"
"11474","GO:0080132"
"11475","GO:0097224"
"11476","GO:0048387"
"11477","GO:0000234"
"11478","GO:0009555"
"11479","GO:0009826"
"11480","GO:0009860"
"11481","GO:0042425"
"11482","GO:0048528"
"11483","GO:0005960"
"11484","GO:0019464"
"11485","GO:2001225"
"11486","GO:0006301"
"11487","GO:0031372"
"11488","GO:0040035"
"11489","GO:0002064"
"11490","GO:1990718"
"11491","GO:1990050"
"11492","GO:0043550"
"11493","GO:0008469"
"11494","GO:0009909"
"11495","GO:0010220"
"11496","GO:0002534"
"11497","GO:0034629"
"11498","GO:0035859"
"11499","GO:0008254"
"11500","GO:0008663"
"11501","GO:0035304"
"11502","GO:1903589"
"11503","GO:0048806"
"11504","GO:1902914"
"11505","GO:1903638"
"11506","GO:1903645"
"11507","GO:0004838"
"11508","GO:0010227"
"11509","GO:0010339"
"11510","GO:0098631"
"11511","GO:0005823"
"11512","GO:0031322"
"11513","GO:0035841"
"11514","GO:0035974"
"11515","GO:0043332"
"11516","GO:0044732"
"11517","GO:0045160"
"11518","GO:0051300"
"11519","GO:0061493"
"11520","GO:1990954"
"11521","GO:0035363"
"11522","GO:0042796"
"11523","GO:2001025"
"11524","GO:0034458"
"11525","GO:0051729"
"11526","GO:0010825"
"11527","GO:0007110"
"11528","GO:0050777"
"11529","GO:0070870"
"11530","GO:0090435"
"11531","GO:2000433"
"11532","GO:0016920"
"11533","GO:0071208"
"11534","GO:0018812"
"11535","GO:0102158"
"11536","GO:0102343"
"11537","GO:0102344"
"11538","GO:0102345"
"11539","GO:0033593"
"11540","GO:0070234"
"11541","GO:0043291"
"11542","GO:0070251"
"11543","GO:0097089"
"11544","GO:2000623"
"11545","GO:0006679"
"11546","GO:0046696"
"11547","GO:0002740"
"11548","GO:0014842"
"11549","GO:0032680"
"11550","GO:2000446"
"11551","GO:0007632"
"11552","GO:0050262"
"11553","GO:0061769"
"11554","GO:0000715"
"11555","GO:0001770"
"11556","GO:0099638"
"11557","GO:1903609"
"11558","GO:1904719"
"11559","GO:0044729"
"11560","GO:0031936"
"11561","GO:0035727"
"11562","GO:0051125"
"11563","GO:0060327"
"11564","GO:2000392"
"11565","GO:0099026"
"11566","GO:0090149"
"11567","GO:0030208"
"11568","GO:2000850"
"11569","GO:0050930"
"11570","GO:1902631"
"11571","GO:0030348"
"11572","GO:0032127"
"11573","GO:0033604"
"11574","GO:0048174"
"11575","GO:0061782"
"11576","GO:0061792"
"11577","GO:0099066"
"11578","GO:0099161"
"11579","GO:1905414"
"11580","GO:1905415"
"11581","GO:1905433"
"11582","GO:1990742"
"11583","GO:2000301"
"11584","GO:0002175"
"11585","GO:0043217"
"11586","GO:0002520"
"11587","GO:0097451"
"11588","GO:0001798"
"11589","GO:0001970"
"11590","GO:0006957"
"11591","GO:0010866"
"11592","GO:0031715"
"11593","GO:0097278"
"11594","GO:0150062"
"11595","GO:0150064"
"11596","GO:1905114"
"11597","GO:2000427"
"11598","GO:0048659"
"11599","GO:0015377"
"11600","GO:0005986"
"11601","GO:0030388"
"11602","GO:0042132"
"11603","GO:0045820"
"11604","GO:0033798"
"11605","GO:0004720"
"11606","GO:0018057"
"11607","GO:1905590"
"11608","GO:2000329"
"11609","GO:0035305"
"11610","GO:0044548"
"11611","GO:1990776"
"11612","GO:0005579"
"11613","GO:0031905"
"11614","GO:0015269"
"11615","GO:1901379"
"11616","GO:0030366"
"11617","GO:0031635"
"11618","GO:0033685"
"11619","GO:0038048"
"11620","GO:0046877"
"11621","GO:1990708"
"11622","GO:0047938"
"11623","GO:0005105"
"11624","GO:0048170"
"11625","GO:0099557"
"11626","GO:1902683"
"11627","GO:1904861"
"11628","GO:0030160"
"11629","GO:0048875"
"11630","GO:2001256"
"11631","GO:0015967"
"11632","GO:0043135"
"11633","GO:0006658"
"11634","GO:0016188"
"11635","GO:0031915"
"11636","GO:1900451"
"11637","GO:0009631"
"11638","GO:0040026"
"11639","GO:0043058"
"11640","GO:1902946"
"11641","GO:1905852"
"11642","GO:1902626"
"11643","GO:0034178"
"11644","GO:0035160"
"11645","GO:0035303"
"11646","GO:0042756"
"11647","GO:0045499"
"11648","GO:0071678"
"11649","GO:0004829"
"11650","GO:0006435"
"11651","GO:0045716"
"11652","GO:0019907"
"11653","GO:0001573"
"11654","GO:0003056"
"11655","GO:0021697"
"11656","GO:0032872"
"11657","GO:0045933"
"11658","GO:0048313"
"11659","GO:0060502"
"11660","GO:0090170"
"11661","GO:2000641"
"11662","GO:2001171"
"11663","GO:0035609"
"11664","GO:2000208"
"11665","GO:0070876"
"11666","GO:0033089"
"11667","GO:0004001"
"11668","GO:0006169"
"11669","GO:0080094"
"11670","GO:0001923"
"11671","GO:0032731"
"11672","GO:2000321"
"11673","GO:0010830"
"11674","GO:2000291"
"11675","GO:0030905"
"11676","GO:1990459"
"11677","GO:1990460"
"11678","GO:0021796"
"11679","GO:0046177"
"11680","GO:0046316"
"11681","GO:0070060"
"11682","GO:0032074"
"11683","GO:0014829"
"11684","GO:1900047"
"11685","GO:0032043"
"11686","GO:1901340"
"11687","GO:1902175"
"11688","GO:1903071"
"11689","GO:1905062"
"11690","GO:1905306"
"11691","GO:2000650"
"11692","GO:0010766"
"11693","GO:0010768"
"11694","GO:0019871"
"11695","GO:0042921"
"11696","GO:0044111"
"11697","GO:0046824"
"11698","GO:1901016"
"11699","GO:0009396"
"11700","GO:0015942"
"11701","GO:0030272"
"11702","GO:0046657"
"11703","GO:0042824"
"11704","GO:0010157"
"11705","GO:0002940"
"11706","GO:0004631"
"11707","GO:0070723"
"11708","GO:0055005"
"11709","GO:0070375"
"11710","GO:0044375"
"11711","GO:0032023"
"11712","GO:0051169"
"11713","GO:0060368"
"11714","GO:0002116"
"11715","GO:0017154"
"11716","GO:1902287"
"11717","GO:0090329"
"11718","GO:0001631"
"11719","GO:0004966"
"11720","GO:1902883"
"11721","GO:0009931"
"11722","GO:0046827"
"11723","GO:0009446"
"11724","GO:0009447"
"11725","GO:0046203"
"11726","GO:0052899"
"11727","GO:0052902"
"11728","GO:0052903"
"11729","GO:0052904"
"11730","GO:1901307"
"11731","GO:0019148"
"11732","GO:0016461"
"11733","GO:0004301"
"11734","GO:0000210"
"11735","GO:0006742"
"11736","GO:0019677"
"11737","GO:0110153"
"11738","GO:0004168"
"11739","GO:0043048"
"11740","GO:0000224"
"11741","GO:0008802"
"11742","GO:0004452"
"11743","GO:0009240"
"11744","GO:0050992"
"11745","GO:0090032"
"11746","GO:0015267"
"11747","GO:0034457"
"11748","GO:0004420"
"11749","GO:0006743"
"11750","GO:0015936"
"11751","GO:0042282"
"11752","GO:0097756"
"11753","GO:1900222"
"11754","GO:0032489"
"11755","GO:0010155"
"11756","GO:0006610"
"11757","GO:0001869"
"11758","GO:0002438"
"11759","GO:0010037"
"11760","GO:0019959"
"11761","GO:0019966"
"11762","GO:0034695"
"11763","GO:0043120"
"11764","GO:1990402"
"11765","GO:0035197"
"11766","GO:0140021"
"11767","GO:1990544"
"11768","GO:0002674"
"11769","GO:0032635"
"11770","GO:0048733"
"11771","GO:1903699"
"11772","GO:1903709"
"11773","GO:0043921"
"11774","GO:0018990"
"11775","GO:0120012"
"11776","GO:0006449"
"11777","GO:0034342"
"11778","GO:0075523"
"11779","GO:2001125"
"11780","GO:0008988"
